"Level1","Level2","Level3","Level4","Level5","DisplayOrder"
"ESMERALDAS","ESMERALDAS","SAN MATEO","SAN MATEO",,"755"
"ESMERALDAS","ESMERALDAS","SAN MATEO","TIMBRE",,"756"
"ESMERALDAS","ESMERALDAS","SIMON PLATA TORRES","CASA BONITA",,"757"
"ESMERALDAS","ESMERALDAS","SIMON PLATA TORRES","LA TOLITA",,"758"
"ESMERALDAS","ESMERALDAS","SIMON PLATA TORRES","SIMON PLATA TORRES",,"759"
"ESMERALDAS","ESMERALDAS","SIMON PLATA TORRES","VALLE DE SAN RAFAEL",,"760"
"ESMERALDAS","ESMERALDAS","TABIAZO",,,"761"
"ESMERALDAS","ESMERALDAS","TACHINA",,,"762"
"ESMERALDAS","ESMERALDAS","VUELTA LARGA",,,"763"
"ESMERALDAS","MUISNE","BOLIVAR","BOLIVAR",,"764"
"ESMERALDAS","MUISNE","BOLIVAR","MOMPICHE",,"765"
"ESMERALDAS","MUISNE","DAULE","DAULE",,"766"
"ESMERALDAS","MUISNE","DAULE","PEDRO CARBO",,"767"
"ESMERALDAS","MUISNE","GALERA","ESTERO DE PLATANO",,"768"
"ESMERALDAS","MUISNE","GALERA","GALERA",,"769"
"ESMERALDAS","MUISNE","MUISNE","MUISNE",,"770"
"ESMERALDAS","MUISNE","MUISNE","NUEVO MUISNE",,"771"
"ESMERALDAS","MUISNE","MUISNE","SAN PEDRO DE BILSA",,"772"
"ESMERALDAS","MUISNE","QUINGUE",,,"773"
"ESMERALDAS","MUISNE","SALIMA",,,"774"
"ESMERALDAS","MUISNE","SAN FRANCISCO","EL SALTO",,"775"
"ESMERALDAS","MUISNE","SAN FRANCISCO","SAN FRANCISCO",,"776"
"ESMERALDAS","MUISNE","SAN GREGORIO","BALSALITO",,"777"
"ESMERALDAS","MUISNE","SAN GREGORIO","BOCA DEL SUCIO",,"778"
"ESMERALDAS","MUISNE","SAN GREGORIO","SAN GREGORIO",,"779"
"ESMERALDAS","MUISNE","SAN GREGORIO","SAN SALVADOR CHACHI",,"780"
"ESMERALDAS","MUISNE","SAN GREGORIO","TIGRILLO",,"781"
"ESMERALDAS","MUISNE","SAN GREGORIO","TRES VIAS",,"782"
"ESMERALDAS","MUISNE","SAN JOSE DE CHAMANGA",,,"783"
"ESMERALDAS","QUININDE","CHURA",,,"784"
"ESMERALDAS","QUININDE","CUBE / CHANCAMA","ACHICUBE",,"785"
"ESMERALDAS","QUININDE","CUBE / CHANCAMA","CHUCAPLE",,"786"
"ESMERALDAS","QUININDE","CUBE / CHANCAMA","CUBE / CHANCAMA",,"787"
"ESMERALDAS","QUININDE","CUBE / CHANCAMA","TAHUALES",,"788"
"ESMERALDAS","QUININDE","LA UNION","BOCANA DEL BUA",,"789"
"ESMERALDAS","QUININDE","LA UNION","EL BELEN",,"790"
"ESMERALDAS","QUININDE","LA UNION","EL SILENCIO",,"791"
"ESMERALDAS","QUININDE","LA UNION","LA ESMERALDA",,"792"
"ESMERALDAS","QUININDE","LA UNION","LA INDEPENDENCIA",,"793"
"ESMERALDAS","QUININDE","LA UNION","LA UNION",,"794"
"ESMERALDAS","QUININDE","LA UNION","LA VIRGENCITA",,"795"
"ESMERALDAS","QUININDE","LA UNION","LIBERTAD DE PLAYA",,"796"
"ESMERALDAS","QUININDE","LA UNION","LOS ANDES 1",,"797"
"ESMERALDAS","QUININDE","LA UNION","LOS ÁNGELES",,"798"
"ESMERALDAS","QUININDE","LA UNION","MATAMBA",,"799"
"ESMERALDAS","QUININDE","LA UNION","NUEVO AZUAY",,"800"
"ESMERALDAS","QUININDE","LA UNION","NUEVOS HORIZONTES",,"801"
"ESMERALDAS","QUININDE","MALIMPIA / GUAYLLABAMBA","5 DE AGOSTO",,"802"
"ESMERALDAS","QUININDE","MALIMPIA / GUAYLLABAMBA","AGUA CLARA",,"803"
"ESMERALDAS","QUININDE","MALIMPIA / GUAYLLABAMBA","AGUA CLARA CHACHI",,"804"
"ESMERALDAS","QUININDE","MALIMPIA / GUAYLLABAMBA","CRISTOBAL COLON",,"805"
"ESMERALDAS","QUININDE","MALIMPIA / GUAYLLABAMBA","EL RECREO",,"806"
"ESMERALDAS","QUININDE","MALIMPIA / GUAYLLABAMBA","GUAYACANA",,"807"
"ESMERALDAS","QUININDE","MALIMPIA / GUAYLLABAMBA","LA T",,"808"
"ESMERALDAS","QUININDE","MALIMPIA / GUAYLLABAMBA","LAS PAVAS",,"809"
"ESMERALDAS","QUININDE","MALIMPIA / GUAYLLABAMBA","MALIMPIA /GUAYLLABAMBA",,"810"
"ESMERALDAS","QUININDE","MALIMPIA / GUAYLLABAMBA","NARANJAL DE LOS CHACHIS",,"811"
"ESMERALDAS","QUININDE","MALIMPIA / GUAYLLABAMBA","RONCA TIGRILLO",,"812"
"ESMERALDAS","QUININDE","MALIMPIA / GUAYLLABAMBA","UNION MANABITA",,"813"
"ESMERALDAS","QUININDE","MALIMPIA / GUAYLLABAMBA","VALLE DEL SADE",,"814"
"ESMERALDAS","QUININDE","MALIMPIA / GUAYLLABAMBA","VALLE ESMERALDEÑO",,"815"
"ESMERALDAS","QUININDE","MALIMPIA / GUAYLLABAMBA","ZAPALLO",,"816"
"ESMERALDAS","QUININDE","MALIMPIA / GUAYLLABAMBA","ÑAMPI",,"817"
"ESMERALDAS","QUININDE","ROSA ZARATE","CUPA",,"818"
"ESMERALDAS","QUININDE","ROSA ZARATE","HERRERA",,"819"
"ESMERALDAS","QUININDE","ROSA ZARATE","LA SEXTA",,"820"
"ESMERALDAS","QUININDE","ROSA ZARATE","LA Y DE LA LAGUNA DE HERRERA",,"821"
"ESMERALDAS","QUININDE","ROSA ZARATE","NUEVO QUININDÉ",,"822"
"ESMERALDAS","QUININDE","ROSA ZARATE","PUEBLO NUEVO",,"823"
"ESMERALDAS","QUININDE","ROSA ZARATE","ROSA ZARATE",,"824"
"ESMERALDAS","QUININDE","ROSA ZARATE","SAN RAMON",,"825"
"ESMERALDAS","QUININDE","VICHE",,,"826"
"ESMERALDAS","RIO VERDE","CHONTADURO","CHONTADURO",,"827"
"ESMERALDAS","RIO VERDE","CHONTADURO","PARTIDERO",,"828"
"ESMERALDAS","RIO VERDE","CHUMUNDE","CAPULÍ",,"829"
"ESMERALDAS","RIO VERDE","CHUMUNDE","CHUMUNDE",,"830"
"ESMERALDAS","RIO VERDE","CHUMUNDE","LA UNIÓN DE CHUMUNDÉ",,"831"
"ESMERALDAS","RIO VERDE","CHUMUNDE","MARIBÉ",,"832"
"ESMERALDAS","RIO VERDE","CHUMUNDE","PERLA ESMERALDEÑA/SAN RUFINO",,"833"
"ESMERALDAS","RIO VERDE","CHUMUNDE","RASCADERA",,"834"
"ESMERALDAS","RIO VERDE","LAGARTO","BOCANA DEL LAGARTO",,"835"
"ESMERALDAS","RIO VERDE","LAGARTO","LAGARTO",,"836"
"ESMERALDAS","RIO VERDE","LAGARTO","VAINILLA",,"837"
"ESMERALDAS","RIO VERDE","MONTALVO / HORQUETA",,,"838"
"ESMERALDAS","RIO VERDE","RIO VERDE","CABUYAL",,"839"
"ESMERALDAS","RIO VERDE","RIO VERDE","RIO VERDE",,"840"
"ESMERALDAS","RIO VERDE","ROCAFUERTE","CHUNGUILLO",,"841"
"ESMERALDAS","RIO VERDE","ROCAFUERTE","ROCAFUERTE",,"842"
"ESMERALDAS","SAN LORENZO","5 DE JUNIO/HUIMBI",,,"843"
"ESMERALDAS","SAN LORENZO","ALTO TAMBO/GUADAL","ALTO TAMBO /GUADAL",,"844"
"ESMERALDAS","SAN LORENZO","ALTO TAMBO/GUADAL","CRISTAL ALTO",,"845"
"ESMERALDAS","SAN LORENZO","ANCON/PALMA REAL","ANCON/PALMA REAL",,"846"
"ESMERALDAS","SAN LORENZO","ANCON/PALMA REAL","CAUCHAL",,"847"
"ESMERALDAS","SAN LORENZO","CALDERON",,,"848"
"ESMERALDAS","SAN LORENZO","CARONDELET","CARONDELET",,"849"
"ESMERALDAS","SAN LORENZO","CARONDELET","LA BOCA",,"850"
"ESMERALDAS","SAN LORENZO","CONCEPCION","19 DE MARZO",,"851"
"ESMERALDAS","SAN LORENZO","CONCEPCION","CONCEPCION",,"852"
"ESMERALDAS","SAN LORENZO","CONCEPCION","GUAYABAL",,"853"
"ESMERALDAS","SAN LORENZO","CONCEPCION","YALARE",,"854"
"ESMERALDAS","SAN LORENZO","MATAJE","LA CADENA",,"855"
"ESMERALDAS","SAN LORENZO","MATAJE","MATAJE",,"856"
"ESMERALDAS","SAN LORENZO","MATAJE","MATAJE ALTO",,"857"
"ESMERALDAS","SAN LORENZO","SAN JAVIER DE CACHABI","CHILLAVI DEL CEIBO",,"858"
"ESMERALDAS","SAN LORENZO","SAN JAVIER DE CACHABI","SAN JAVIER DE CACHABI",,"859"
"ESMERALDAS","SAN LORENZO","SAN LORENZO",,,"860"
"ESMERALDAS","SAN LORENZO","SANTA RITA","SAN FRANCISCO DE BOGOTA",,"861"
"ESMERALDAS","SAN LORENZO","SANTA RITA","SANTA RITA",,"862"
"ESMERALDAS","SAN LORENZO","TAMBILLO","EL PROGRESO",,"863"
"ESMERALDAS","SAN LORENZO","TAMBILLO","TAMBILLO",,"864"
"ESMERALDAS","SAN LORENZO","TULULBI /RICAURTE","BALSAREÑO",,"865"
"ESMERALDAS","SAN LORENZO","TULULBI /RICAURTE","CENTRO AWA GUADUALITO",,"866"
"ESMERALDAS","SAN LORENZO","TULULBI /RICAURTE","CENTRO AWA PAMBILAR",,"867"
"ESMERALDAS","SAN LORENZO","TULULBI /RICAURTE","LA CEIBA",,"868"
"ESMERALDAS","SAN LORENZO","TULULBI /RICAURTE","TULULBI /RICAURTE",,"869"
"ESMERALDAS","SAN LORENZO","URBINA",,,"870"
"GALAPAGOS","ISABELA","PUERTO VILLAMIL",,,"871"
"GALAPAGOS","ISABELA","TOMAS DE BERLANGA",,,"872"
"GALAPAGOS","SAN CRISTOBAL","EL PROGRESO",,,"873"
"GALAPAGOS","SAN CRISTOBAL","ISLA SANTA MARIA",,,"874"
"GALAPAGOS","SAN CRISTOBAL","PTO. BAQUERIZO MORENO",,,"875"
"GALAPAGOS","SANTA CRUZ","BELLA VISTA","BELLA VISTA",,"876"
"GALAPAGOS","SANTA CRUZ","BELLA VISTA","EL CASCAJO EL CAMOTE",,"877"
"GALAPAGOS","SANTA CRUZ","PUERTO AYORA",,,"878"
"GALAPAGOS","SANTA CRUZ","SANTA ROSA",,,"879"
"GUAYAS","A.BAQUERIZO MORENO","A.BAQUERIZO M /JUJAN",,,"880"
"GUAYAS","BALAO","BALAO","BALAO",,"881"
"GUAYAS","BALAO","BALAO","CIEN FAMILIAS",,"882"
"GUAYAS","BALAO","BALAO","SAN CARLOS",,"883"
"GUAYAS","BALZAR","BALZAR","BALZAR",,"884"
"GUAYAS","BALZAR","BALZAR","LA GUAYAQUIL",,"885"
"GUAYAS","COLIMES","COLIMES","COLIMES",,"886"
"GUAYAS","COLIMES","COLIMES","EL RELICARIO",,"887"
"GUAYAS","COLIMES","SAN JACINTO","LONDON",,"888"
"GUAYAS","COLIMES","SAN JACINTO","POTRERITOS",,"889"
"GUAYAS","COLIMES","SAN JACINTO","SAN JACINTO",,"890"
"GUAYAS","CRNL MARCELINO MARIDUENAS","CRNL MARCELINO MARIDUENAS","CRNL MARCELINO MARIDUENAS",,"891"
"GUAYAS","CRNL MARCELINO MARIDUENAS","CRNL MARCELINO MARIDUENAS","LA ISLA",,"892"
"GUAYAS","DAULE","DAULE",,,"893"
"GUAYAS","DAULE","EL LAUREL",,,"894"
"GUAYAS","DAULE","JUAN BAUTISTA AGUIRRE",,,"895"
"GUAYAS","DAULE","LA AURORA","LA AURORA",,"896"
"GUAYAS","DAULE","LA AURORA","RÍO DAULE",,"897"
"GUAYAS","DAULE","LAS LOJAS",,,"898"
"GUAYAS","DAULE","LIMONAL",,,"899"
"GUAYAS","DAULE","MAGRO",,,"900"
"GUAYAS","DURAN","DIVINO NIÑO","DIVINO NIÑO",,"901"
"GUAYAS","DURAN","DIVINO NIÑO","HÉCTOR COBOS",,"902"
"GUAYAS","DURAN","DIVINO NIÑO","SECAP",,"903"
"GUAYAS","DURAN","EL RECREO","EL RECREO",,"904"
"GUAYAS","DURAN","EL RECREO","LA LOMA",,"905"
"GUAYAS","DURAN","ELOY ALFARO /DURAN","ELOY ALFARO / DURAN",,"906"
"GUAYAS","DURAN","ELOY ALFARO /DURAN","ELOY ALFARO NORTE",,"907"
"GUAYAS","DURAN","ELOY ALFARO /DURAN","LOS ANGELES",,"908"
"GUAYAS","DURAN","ELOY ALFARO /DURAN","LOS HELECHOS",,"909"
"GUAYAS","DURAN","ELOY ALFARO /DURAN","PANORAMA",,"910"
"GUAYAS","DURAN","ELOY ALFARO /DURAN","ROSA ELVIRA",,"911"
"GUAYAS","DURAN","ELOY ALFARO /DURAN","UNA SOLA FUERZA",,"912"
"GUAYAS","DURAN","ELOY ALFARO /DURAN","YAMILE",,"913"
"GUAYAS","EL EMPALME","EL ROSARIO",,,"914"
"GUAYAS","EL EMPALME","GUAYAS / PUERTO NUEVO","DAULE - PERIPA",,"915"
"GUAYAS","EL EMPALME","GUAYAS / PUERTO NUEVO","GUAYAS / PUERTO NUEVO",,"916"
"GUAYAS","EL EMPALME","VELASCO IBARRA","29 DE OCTUBRE",,"917"
"GUAYAS","EL EMPALME","VELASCO IBARRA","ATILIO VÉLEZ",,"918"
"GUAYAS","EL EMPALME","VELASCO IBARRA","VELASCO IBARRA",,"919"
"GUAYAS","EL TRIUNFO","EL TRIUNFO",,,"920"
"GUAYAS","GRAL. A. ELIZALDE","GRAL.ELIZALDE /BUCAY",,,"921"
"GUAYAS","GUAYAQUIL","9 DE OCTUBRE",,,"922"
"GUAYAS","GUAYAQUIL","AYACUCHO",,,"923"
"GUAYAS","GUAYAQUIL","BOLIVAR/SAGRARIO",,,"924"
"GUAYAS","GUAYAQUIL","CARBO/CONCEPCION",,,"925"
"GUAYAS","GUAYAQUIL","FEBRES CORDERO","BARRIO PUERTO LISA",,"926"
"GUAYAS","GUAYAQUIL","FEBRES CORDERO","BATALLÓN DEL SUBURBIO",,"927"
"GUAYAS","GUAYAQUIL","FEBRES CORDERO","CISNE 2 - LA PISTA",,"928"
"GUAYAS","GUAYAQUIL","FEBRES CORDERO","COLEGIO GARCIA GOYENA",,"929"
"GUAYAS","GUAYAQUIL","FEBRES CORDERO","CUARTEL CUATRO",,"930"
"GUAYAS","GUAYAQUIL","FEBRES CORDERO","DIOS PATRIA Y LIBERTAD",,"931"
"GUAYAS","GUAYAQUIL","FEBRES CORDERO","ESTERO SALADO",,"932"
"GUAYAS","GUAYAQUIL","FEBRES CORDERO","FEBRES CORDERO",,"933"
"GUAYAS","GUAYAQUIL","FEBRES CORDERO","HOSPITAL GUAYAQUIL",,"934"
"GUAYAS","GUAYAQUIL","FEBRES CORDERO","LA COLMENA",,"935"
"GUAYAS","GUAYAQUIL","FEBRES CORDERO","LA Q",,"936"
"GUAYAS","GUAYAQUIL","FEBRES CORDERO","PATRIA ECUATORIANA",,"937"
"GUAYAS","GUAYAQUIL","FEBRES CORDERO","PUENTE PATRIA",,"938"
"GUAYAS","GUAYAQUIL","FEBRES CORDERO","VIRGEN DE FATIMA",,"939"
"GUAYAS","GUAYAQUIL","GARCIA MORENO","GARCIA MORENO",,"940"
"GUAYAS","GUAYAQUIL","GARCIA MORENO","GUAYAQUIL",,"941"
"GUAYAS","GUAYAQUIL","JUAN GOMEZ RENDON",,,"942"
"GUAYAS","GUAYAQUIL","LETAMENDI","4 DE NOVIEMBRE",,"943"
"GUAYAS","GUAYAQUIL","LETAMENDI","LA CHALA",,"944"
"GUAYAS","GUAYAQUIL","LETAMENDI","LETAMENDI",,"945"
"GUAYAS","GUAYAQUIL","LETAMENDI","VIRGEN DEL SOTO",,"946"
"GUAYAS","GUAYAQUIL","MORRO",,,"947"
"GUAYAS","GUAYAQUIL","OLMEDO/SAN ALEJO",,,"948"
"GUAYAS","GUAYAQUIL","PASCUALES","BALERIO ESTACIO",,"949"
"GUAYAS","GUAYAQUIL","PASCUALES","BASTIÓN POPULAR",,"950"
"GUAYAS","GUAYAQUIL","PASCUALES","CAPEIRA",,"951"
"GUAYAS","GUAYAQUIL","PASCUALES","CIUDAD VICTORIA",,"952"
"GUAYAS","GUAYAQUIL","PASCUALES","EL FORTÍN",,"953"
"GUAYAS","GUAYAQUIL","PASCUALES","EL PARAISO DE LA FLOR",,"954"
"GUAYAS","GUAYAQUIL","PASCUALES","FLOR DE BASTIÓN",,"955"
"GUAYAS","GUAYAQUIL","PASCUALES","LAS ORQUIDEAS - MUCHO LOTE",,"956"
"GUAYAS","GUAYAQUIL","PASCUALES","LOS VERGELES",,"957"
"GUAYAS","GUAYAQUIL","PASCUALES","METROPOLIS",,"958"
"GUAYAS","GUAYAQUIL","PASCUALES","MONTE SINAI",,"959"
"GUAYAS","GUAYAQUIL","PASCUALES","MONTEBELLO",,"960"
"GUAYAS","GUAYAQUIL","PASCUALES","PASCUALES",,"961"
"GUAYAS","GUAYAQUIL","PASCUALES","PUENTE LUCIA",,"962"
"GUAYAS","GUAYAQUIL","PASCUALES","SAN FRANCISCO",,"963"
"GUAYAS","GUAYAQUIL","PASCUALES","SERGIO TORAL",,"964"
"GUAYAS","GUAYAQUIL","POSORJA","DATA DE POSORJA",,"965"
"GUAYAS","GUAYAQUIL","POSORJA","POSORJA",,"966"
"GUAYAS","GUAYAQUIL","PUNA","CAMPO ALEGRE",,"967"
"GUAYAS","GUAYAQUIL","PUNA","CAUCHICHE",,"968"
"GUAYAS","GUAYAQUIL","PUNA","LOS MORREÑOS",,"969"
"GUAYAS","GUAYAQUIL","PUNA","MATORRILLO",,"970"
"GUAYAS","GUAYAQUIL","PUNA","MONDRAGÓN",,"971"
"GUAYAS","GUAYAQUIL","PUNA","PUERTO ROMA",,"972"
"GUAYAS","GUAYAQUIL","PUNA","PUNA",,"973"
"GUAYAS","GUAYAQUIL","ROCA",,,"974"
"GUAYAS","GUAYAQUIL","ROCAFUERTE",,,"975"
"GUAYAS","GUAYAQUIL","SUCRE",,,"976"
"GUAYAS","GUAYAQUIL","TARQUI","ACUARELA - SAUCES",,"977"
"GUAYAS","GUAYAQUIL","TARQUI","ALBORADA",,"978"
"GUAYAS","GUAYAQUIL","TARQUI","ALBORADA ESTE",,"979"
"GUAYAS","GUAYAQUIL","TARQUI","ALBORADA OESTE",,"980"
"GUAYAS","GUAYAQUIL","TARQUI","ATARAZANA",,"981"
"GUAYAS","GUAYAQUIL","TARQUI","BAJADA DE CHANDUY",,"982"
"GUAYAS","GUAYAQUIL","TARQUI","BELAVISTA-FERROVIARIA",,"983"
"GUAYAS","GUAYAQUIL","TARQUI","CHONGON",,"984"
"GUAYAS","GUAYAQUIL","TARQUI","COLINAS DE LA FLORIDA",,"985"
"GUAYAS","GUAYAQUIL","TARQUI","CONSUELO",,"986"
"GUAYAS","GUAYAQUIL","TARQUI","EL CONDOR",,"987"
"GUAYAS","GUAYAQUIL","TARQUI","GARZOTA",,"988"
"GUAYAS","GUAYAQUIL","TARQUI","GUAYACANES",,"989"
"GUAYAS","GUAYAQUIL","TARQUI","JUAN MONTALVO",,"990"
"GUAYAS","GUAYAQUIL","TARQUI","KENNEDY",,"991"
"GUAYAS","GUAYAQUIL","TARQUI","LA FLORIDA",,"992"
"GUAYAS","GUAYAQUIL","TARQUI","LA PROSPERINA",,"993"
"GUAYAS","GUAYAQUIL","TARQUI","LOMAS DE LA FLORIDA",,"994"
"GUAYAS","GUAYAQUIL","TARQUI","LOS CEIBOS",,"995"
"GUAYAS","GUAYAQUIL","TARQUI","MAPASINGUE ESTE",,"996"
"GUAYAS","GUAYAQUIL","TARQUI","MAPASINGUE OESTE",,"997"
"GUAYAS","GUAYAQUIL","TARQUI","MARTHA ROLDOS",,"998"
"GUAYAS","GUAYAQUIL","TARQUI","MIRAFLORES",,"999"
"GUAYAS","GUAYAQUIL","TARQUI","NUEVA PROSPERINA",,"1000"
"GUAYAS","GUAYAQUIL","TARQUI","QUINTO GUAYAS",,"1001"
"GUAYAS","GUAYAQUIL","TARQUI","SABANA GRANDE",,"1002"
"GUAYAS","GUAYAQUIL","TARQUI","SAMANES",,"1003"
"GUAYAS","GUAYAQUIL","TARQUI","SAN EDUARDO",,"1004"
"GUAYAS","GUAYAQUIL","TARQUI","SAUCES OESTE",,"1005"
"GUAYAS","GUAYAQUIL","TARQUI","SOCIO VIVIENDA",,"1006"
"GUAYAS","GUAYAQUIL","TARQUI","TARQUI",,"1007"
"GUAYAS","GUAYAQUIL","TARQUI","URDENOR",,"1008"
"GUAYAS","GUAYAQUIL","TARQUI","URDESA",,"1009"
"GUAYAS","GUAYAQUIL","TARQUI","VÍA A LA COSTA",,"1010"
"GUAYAS","GUAYAQUIL","TENGUEL",,,"1011"
"GUAYAS","GUAYAQUIL","URDANETA",,,"1012"
"GUAYAS","GUAYAQUIL","XIMENA","ACACIAS-GUANGALA",,"1013"
"GUAYAS","GUAYAQUIL","XIMENA","CENTENARIO",,"1014"
"GUAYAS","GUAYAQUIL","XIMENA","ESTEROS",,"1015"
"GUAYAS","GUAYAQUIL","XIMENA","FERTISA",,"1016"
"GUAYAS","GUAYAQUIL","XIMENA","FLORESTA",,"1017"
"GUAYAS","GUAYAQUIL","XIMENA","GUASMO NORTE",,"1018"
"GUAYAS","GUAYAQUIL","XIMENA","GUASMO SUR-LA PLAYITA",,"1019"
"GUAYAS","GUAYAQUIL","XIMENA","HUANCAVILCA - COVIEM",,"1020"
"GUAYAS","GUAYAQUIL","XIMENA","ISLA TRINITARIA",,"1021"
"GUAYAS","GUAYAQUIL","XIMENA","JAIME ROLDÓS – LOS CLAVELES",,"1022"
"GUAYAS","GUAYAQUIL","XIMENA","LAS ESCLUSAS – STELLA MARIS",,"1023"
"GUAYAS","GUAYAQUIL","XIMENA","LOS ALMENDROS - SAIBA",,"1024"
"GUAYAS","GUAYAQUIL","XIMENA","MALVINAS",,"1025"
"GUAYAS","GUAYAQUIL","XIMENA","MATERNIDAD DEL GUASMO",,"1026"
"GUAYAS","GUAYAQUIL","XIMENA","PRADERA",,"1027"
"GUAYAS","GUAYAQUIL","XIMENA","TRINIPUERTO",,"1028"
"GUAYAS","GUAYAQUIL","XIMENA","UNIÓN DE BANANEROS",,"1029"
"GUAYAS","GUAYAQUIL","XIMENA","VALDIVIA - LAS TEJAS",,"1030"
"GUAYAS","GUAYAQUIL","XIMENA","XIMENA",,"1031"
"GUAYAS","ISIDRO AYORA","ISIDRO AYORA","ISIDRO AYORA",,"1032"
"GUAYAS","ISIDRO AYORA","ISIDRO AYORA","LAS MERCEDES",,"1033"
"GUAYAS","ISIDRO AYORA","ISIDRO AYORA","PUEBLO NUEVO",,"1034"
"GUAYAS","LOMAS DE SARGENTILLO","LOMAS DE SARGENTILLO","LAS CAÑAS",,"1035"
"GUAYAS","LOMAS DE SARGENTILLO","LOMAS DE SARGENTILLO","LOMAS DE SARGENTILLO",,"1036"
"GUAYAS","MILAGRO","CHOBO",,,"1037"
"GUAYAS","MILAGRO","MARISCAL SUCRE/HUAQUES",,,"1038"
"GUAYAS","MILAGRO","MILAGRO","CAMILO ANDRADE",,"1039"
"GUAYAS","MILAGRO","MILAGRO","CHIRIJOS",,"1040"
"GUAYAS","MILAGRO","MILAGRO","CRNL. ENRIQUE VALDEZ",,"1041"
"GUAYAS","MILAGRO","MILAGRO","DIEZ DE AGOSTO",,"1042"
"GUAYAS","MILAGRO","MILAGRO","ERNESTO SEMINARIO",,"1043"
"GUAYAS","MILAGRO","MILAGRO","ESTATAL",,"1044"
"GUAYAS","MILAGRO","MILAGRO","MILAGRO",,"1045"
"GUAYAS","MILAGRO","MILAGRO","MILAGRO NORTE",,"1046"
"GUAYAS","MILAGRO","MILAGRO","OTTO AROSEMENA",,"1047"
"GUAYAS","MILAGRO","ROBERTO ASTUDILLO",,,"1048"
"GUAYAS","NARANJAL","JESUS MARIA",,,"1049"
"GUAYAS","NARANJAL","NARANJAL",,,"1050"
"GUAYAS","NARANJAL","SAN CARLOS","PUERTO INCA",,"1051"
"GUAYAS","NARANJAL","SAN CARLOS","SAN CARLOS",,"1052"
"GUAYAS","NARANJAL","SANTA ROSA DE FLANDES","SANTA ROSA DE FLANDES",,"1053"
"GUAYAS","NARANJAL","SANTA ROSA DE FLANDES","VILLA NUEVA",,"1054"
"GUAYAS","NARANJAL","TAURA",,,"1055"
"GUAYAS","NARANJITO","NARANJITO","NARANJITO",,"1056"
"GUAYAS","NARANJITO","NARANJITO","SAN FRANCISCO",,"1057"
"GUAYAS","NOBOL / PIEDRAHITA","NARCISA DE JESUS","NARCISA DE JESUS",,"1058"
"GUAYAS","NOBOL / PIEDRAHITA","NARCISA DE JESUS","PETRILLO",,"1059"
"GUAYAS","PALESTINA","PALESTINA","MACUL DE PALESTINA",,"1060"
"GUAYAS","PALESTINA","PALESTINA","PALESTINA",,"1061"
"GUAYAS","PEDRO CARBO","PEDRO CARBO","PEDRO CARBO",,"1062"
"GUAYAS","PEDRO CARBO","PEDRO CARBO","VILLAO",,"1063"
"GUAYAS","PEDRO CARBO","SABANILLA",,,"1064"
"GUAYAS","PEDRO CARBO","VALLE DE LA VIRGEN",,,"1065"
"GUAYAS","PLAYAS","GRAL.VILLAMIL / PLAYAS","DATA DE VILLAMIL",,"1066"
"GUAYAS","PLAYAS","GRAL.VILLAMIL / PLAYAS","ENGABAO",,"1067"
"GUAYAS","PLAYAS","GRAL.VILLAMIL / PLAYAS","PLAYAS",,"1068"
"GUAYAS","PLAYAS","GRAL.VILLAMIL / PLAYAS","PLAYAS NORTE",,"1069"
"GUAYAS","PLAYAS","GRAL.VILLAMIL / PLAYAS","SAN ANTONIO",,"1070"
"GUAYAS","SALITRE","BOCANA",,,"1071"
"GUAYAS","SALITRE","CANDILEJOS",,,"1072"
"GUAYAS","SALITRE","GRAL. VERNAZA",,,"1073"
"GUAYAS","SALITRE","JUNQUILLAL","EL LAUREL DE SALITRE",,"1074"
"GUAYAS","SALITRE","JUNQUILLAL","JUNQUILLAL",,"1075"
"GUAYAS","SALITRE","PARAISO",,,"1076"
"GUAYAS","SALITRE","SALITRE",,,"1077"
"GUAYAS","SALITRE","SAN MATEO",,,"1078"
"GUAYAS","SALITRE","VICTORIA",,,"1079"
"GUAYAS","SAMBORONDON","LA PUNTILLA(SATELITE)","LA PUNTILLA NORTE",,"1080"
"GUAYAS","SAMBORONDON","LA PUNTILLA(SATELITE)","LA PUNTILLA(SATELITE)",,"1081"
"GUAYAS","SAMBORONDON","SAMBORONDON","EL ROSARIO",,"1082"
"GUAYAS","SAMBORONDON","SAMBORONDON","SAMBORONDON",,"1083"
"GUAYAS","SAMBORONDON","TARIFA",,,"1084"
"GUAYAS","SANTA LUCIA","SANTA LUCIA","CABUYAL",,"1085"
"GUAYAS","SANTA LUCIA","SANTA LUCIA","EL LIMON",,"1086"
"GUAYAS","SANTA LUCIA","SANTA LUCIA","EL MATE",,"1087"
"GUAYAS","SANTA LUCIA","SANTA LUCIA","LAS GABARRAS",,"1088"
"GUAYAS","SANTA LUCIA","SANTA LUCIA","SANTA LUCIA",,"1089"
"GUAYAS","SIMON BOLIVAR","CRNEL. LORENZO GARAICOA","CRNEL. LORENZO GARAICOA",,"1090"
"GUAYAS","SIMON BOLIVAR","CRNEL. LORENZO GARAICOA","INÉS MARIA",,"1091"
"GUAYAS","SIMON BOLIVAR","SIMON BOLIVAR",,,"1092"
"GUAYAS","YAGUACHI","GRAL.PEDRO MONTERO",,,"1093"
"GUAYAS","YAGUACHI","VIRGEN DE FATIMA",,,"1094"
